"Date","StateOfOccurrence","Location","Model","Registration","Operator","StateOfOperator","StateOfRegistry","FlightPhase","Class","Fatalities","Over2250","Over5700","ScheduledCommercial","InjuryLevel","TypeDesignator","Helicopter","Airplane","Engines","EngineType","Official","OccCats","Risk","Year"
"""2019-06-29T00:00:00.000Z""","USA","","Robinson Helicopter Company R22","N7143Y","Spitzer Helicopter LLC","","USA","Manoeuvring","Accident",0,false,false,false,"Serious","R22",true,false,1,"Piston","","[]","",2019
"""2019-06-29T00:00:00.000Z""","USA"," Plant City-Blackwater Creek Ultralight Flightpark, FL","Cessna Aircraft Company 208","N80JF","ISR Aviation LCC",,"USA","Landing","Accident",0,true,false,false,"None","C208",false,true,1,"Turboprop","","[]","RS",2019
"""2019-06-29T00:00:00.000Z""","USA","","Robinson Helicopter Company R44","N883TY","Ali Co","","USA","En route","Accident",0,false,false,false,"Serious","R44",true,false,1,"Piston","","[]","",2019
"""2019-06-30T00:00:00.000Z""","USA"," Dallas-Addison Airport, TX (ADS)","Beechcraft B300 King Air 350i","N534FF","EE Operations LLC","","USA","Take-off","Accident",10,true,true,false,"Fatal","B350",false,true,2,"Turboprop","","[]","LOC-I",2019
"""2019-06-30T00:00:00.000Z""","USA","","Beechcraft Corp King Air 350","N511EF","EE Operations LLC","","USA","Initial Climb","Accident",10,true,false,false,"Fatal","B350",false,true,2,"Turboprop","","[]","UNK",2019
"""2019-07-02T00:00:00.000Z""","USA","","Twin Commander Aircraft LLC Twin Commander","N312EC","Commander Ventures Inc","","USA","Landing","Accident",0,false,false,false,"None","AC11",false,true,1,"Piston","","[]","RS",2019
"""2019-07-03T00:00:00.000Z""","USA","","Beechcraft Corp Baron (Beech 58)","N9403Q","Blue Sky Baron LLC","","USA","Landing","Accident",0,true,false,false,"None","BE58",false,true,2,"Piston","","[]","RS",2019
"""2019-07-04T00:00:00.000Z""","USA","","MD Helicopters Inc MD500 / Hughes 369","N5277F","City of Houston Police Department","","USA","Landing","Accident",0,true,false,false,"None","H500",true,false,1,"Turboprop","","[]","",2019
"""2019-07-07T00:00:00.000Z""","USA","","Piper Aircraft Inc PA-46 Malibu","N560HP","N560HP LLC","","USA","Landing","Accident",0,true,false,false,"None","P46T",false,true,1,"Turboprop","","[]","RS",2019
"""2019-07-08T00:00:00.000Z""","USA"," Bethel Airport, AK (BET)","Cessna Aircraft Company 208","N9448B","Grant Aviation",,"USA","Approach","Accident",0,true,false,true,"None","C208",false,true,1,"Turboprop","","[]","RS",2019
"""2019-07-08T00:00:00.000Z""","USA","","Robinson Helicopter Company R22","N334DC","Trans-Pecos Aviation LLC","","USA","En route","Accident",0,false,false,false,"None","R22",true,false,1,"Piston","","[]","",2019
"""2019-07-10T00:00:00.000Z""","USA","","Diamond Aircraft Industries GmbH DA42","N426YP","Fly Corps Aviation","","USA","Landing","Accident",0,true,false,false,"None","L410",false,true,2,"Turboprop","","[]","RS",2019
"""2019-07-10T00:00:00.000Z""","USA","","Diamond Aircraft Industries GmbH DA42","N805PA","Phoenix East Aviation","","USA","Landing","Accident",0,true,false,false,"None","L410",false,true,2,"Turboprop","","[]","RS",2019
"""2019-07-10T00:00:00.000Z""","USA","","Piper Aircraft Inc PA-34 Seneca","N2930Y","IXI LLC","","USA","Take-off","Accident",0,true,false,false,"None","PA34",false,true,2,"Piston","","[]","RS",2019
"""2019-07-10T00:00:00.000Z""","USA","","Cessna Aircraft Company Cessna 421","N699JS","About Production LLC","","USA","Landing","Accident",0,true,false,false,"None","C21T",false,true,2,"Turboprop","","[]","RS",2019
"""2019-07-12T00:00:00.000Z""","USA"," Orlando Executive Airport, FL (ORL)","Cessna Aircraft Company CJ1","N262BK","T Steven Miller/R Gabe Miller",,"USA","En route","Accident",0,true,false,false,"None","C525",false,true,2,"Jet","","[]","TURB",2019
"""2019-07-15T00:00:00.000Z""","USA","","Robinson Helicopter Company R44","N144TG","Pacific Helicopters LLC","","USA","Manoeuvring","Accident",1,false,false,false,"Fatal","R44",true,false,1,"Piston","","[]","",2019
"""2019-07-16T00:00:00.000Z""","USA","","Robinson Helicopter Company R44","N124LA","Rotors LLC (IN)","","USA","Unknown","Accident",0,false,false,false,"None","R44",true,false,1,"Piston","","[]","",2019
"""2019-07-17T00:00:00.000Z""","USA"," Mesquite Municipal Airport, NV","Cessna Aircraft Company Citation II","N320JT","Avia Jet LLC",,"USA","Unknown","Accident",0,true,true,false,"None","C500",false,true,2,"Jet","","[]","RS",2019
"""2019-07-17T00:00:00.000Z""","USA","","Bombardier CL 600 2B19","C-FWJI","Air Georgian","CAN","CAN","","Accident",0,true,true,true,"","CL30",false,true,2,"Jet",true,"[""GCOL""]","RS",2019
"""2019-07-18T00:00:00.000Z""","USA","","Bombardier (Canadair) CRJ Regional Jet","C-FWJI","Air Georgian","CAN","CAN","Taxi","Accident",0,true,true,true,"None","CRJX",false,true,2,"Jet","","[]","RS",2019
"""2019-07-19T00:00:00.000Z""","USA","","Piper Aircraft Inc PA-46 Malibu","N811SK","Akron Aerostar LLC","","USA","Approach","Accident",0,false,false,false,"Serious","PA46",false,true,1,"Piston","","[]","RS",2019
"""2019-07-19T00:00:00.000Z""","USA","","Beechcraft Corp Baron (Beech 58)","N386Q","My Air Club LLC","","USA","Landing","Accident",0,true,false,false,"None","BE58",false,true,2,"Piston","","[]","RS",2019
"""2019-07-19T00:00:00.000Z""","USA","","Viking Air DHC-2","N68083","Rusts Flying Service Inc","","USA","Take-off","Accident",1,true,false,false,"Fatal","BE9L",false,true,2,"Turboprop","","[]","LOC-I",2019
"""2019-07-21T00:00:00.000Z""","USA","","Robinson Helicopter Company R44","N459TA","Mid-West Helicopter LLC","","USA","Manoeuvring","Accident",0,false,false,false,"None","R44",true,false,1,"Piston","","[]","",2019
"""2019-07-22T00:00:00.000Z""","USA","","Boeing 767-300","N663UA","United Airlines","USA","USA","","Accident",0,true,true,true,"","B37M",false,true,2,"Jet",true,"[""TURB""]","TURB",2019
"""2019-07-22T00:00:00.000Z""","USA","","Cessna Aircraft Company Cessna 402","N7947Q","Western Air Express","","USA","Landing","Accident",0,true,false,false,"None","C02T",false,true,2,"Turboprop","","[]","RS",2019
"""2019-07-23T00:00:00.000Z""","USA","","Boeing 757-300","N57852","United Airlines","USA","USA","","Accident",0,true,true,true,"","ST75",false,true,1,"Piston",true,"[""RAMP""]","RS",2019
"""2019-07-24T00:00:00.000Z""","USA","","Beechcraft Corp Baron (Beech 58)","N8910U","Private US Operator","","USA","Approach","Accident",3,true,false,false,"Fatal","BE58",false,true,2,"Piston","","[]","CFIT",2019
"""2019-07-24T00:00:00.000Z""","USA","","Air Tractor Inc AT-500","N15400","Aurora Cooperative Elevator Co","","USA","Manoeuvring","Accident",0,false,false,false,"None","AT3P",false,true,1,"Piston","","[]","RS",2019
"""2019-07-24T00:00:00.000Z""","USA","","Sikorsky (Schweizer) Hughes 269","N269RR","Thomas Jones","","USA","Taxi","Accident",0,false,false,false,"None","H269",true,false,1,"Piston","","[]","",2019
"""2019-07-24T00:00:00.000Z""","USA","","Air Tractor Inc AT-500","N1509E","Jack S Robertson","","USA","Manoeuvring","Accident",0,false,false,false,"None","AT3P",false,true,1,"Piston","","[]","RS",2019
"""2019-07-24T00:00:00.000Z""","USA","","Air Tractor Inc AT-602","N50634","Delta Dusters II LLC","","USA","En route","Accident",0,true,false,false,"None","AT3T",false,true,1,"Turboprop","","[]","TURB",2019
"""2019-07-27T00:00:00.000Z""","USA","","Bell Bell 206","N454MS","Couch Helicopter Service Inc","","USA","Manoeuvring","Accident",0,false,false,false,"None","P39",false,true,1,"Piston","","[]","RS",2019
"""2019-07-27T00:00:00.000Z""","USA","","Robinson Helicopter Company R44","N7508Z","NE IA Helicopter LLC","","USA","Manoeuvring","Accident",0,false,false,false,"None","R44",true,false,1,"Piston","","[]","",2019
"""2019-07-27T00:00:00.000Z""","USA","","MD Helicopters Inc MD500 / Hughes 369","N438RC","Lane County Sheriff's Office","","USA","Taxi","Accident",0,true,false,false,"Serious","H500",true,false,1,"Turboprop","","[]","",2019
"""2019-07-27T00:00:00.000Z""","USA"," El Paso International Airport, TX (ELP)","Fairchild (Swearingen) Metro","N681TR","Sierra West Airlines",,"USA","Landing","Accident",0,true,true,false,"None","SW4",false,true,2,"Turboprop","","[]","RS",2019
"""2019-07-27T00:00:00.000Z""","USA","","Piper Aircraft Inc PA-46 Malibu","N12KW","Allied Moulded Products Inc","","USA","Initial Climb","Accident",0,false,false,false,"None","PA46",false,true,1,"Piston","","[]","UNK",2019
"""2019-07-28T00:00:00.000Z""","USA","","Piper Aircraft Inc PA-34 Seneca","N456AG","US Aviation Academy","","USA","Approach","Accident",2,true,false,false,"Fatal","PA34",false,true,2,"Piston","","[]","CFIT",2019
"""2019-07-31T00:00:00.000Z""","USA"," Dallas/Fort Worth International Airport, TX (DFW)","Bombardier CL600 2D24","N947LR","Mesa Airlines","USA","USA","Standing","Accident",0,true,true,true,"","CRJX",,true,2,"Jet",true,"[""RAMP""]","RS",2019
"""2019-07-31T00:00:00.000Z""","USA","","Robinson Helicopter Company R44","N3066T","Executive Air Taxi Corp","","USA","Manoeuvring","Accident",0,false,false,false,"None","R44",true,false,1,"Piston","","[]","",2019
"""2019-08-01T00:00:00.000Z""","USA"," Candle 2 Airport, AK","Douglas C-118A Liftmaster (DC-6A)","N451CE","Everts Air Cargo",,"USA","Landing","Accident","",true,true,"","","DC6",false,true,4,"Piston","","[]","RS",2019
"""2019-08-03T00:00:00.000Z""","USA","","Robinson Helicopter Company R44","N440EM","Michael L Wallin Jnr","","USA","Manoeuvring","Accident",0,false,false,false,"None","R44",true,false,1,"Piston","","[]","",2019
"""2019-08-04T00:00:00.000Z""","USA","","Air Tractor Inc AT-500","N730JD","Sky Tech Inc (NE)","","USA","Manoeuvring","Accident",0,false,false,false,"None","AT5P",false,true,1,"Piston","","[]","RS",2019
"""2019-08-06T00:00:00.000Z""","USA"," San Francisco International Airport, CA (SFO)","Boeing 737-924ER (WL)","N37437","United Airlines","USA","USA","Taxi","Accident",0,true,true,true,"","B37M",false,true,2,"Jet","","[]","RS",2019
"""2019-08-06T00:00:00.000Z""","USA"," San Francisco International Airport, CA (SFO)","Airbus A320-232","N432UA","United Airlines","USA","USA","Taxi","Accident",0,true,true,true,"","A320",false,true,2,"Jet","","[]","RS",2019
"""2019-08-06T00:00:00.000Z""","USA","","Boeing 737-900ER and Airbus A320-200","N37437ANDN432UA","United Airlines","USA","USA","","Accident",0,true,true,true,"","A320",false,true,2,"Jet",true,"[""ADRM"",""GCOL""]","GCOL, ADRM",2019
"""2019-08-08T00:00:00.000Z""","USA"," Orlando International Airport, FL (MCO)","Airbus A321-200","N717FR","Frontier Airlines","USA","USA","Landing","Accident","",true,true,true,"None","A321",,true,2,"Jet",true,"[""ARC"",""WSTRW""]","RS",2019
"""2019-08-08T00:00:00.000Z""","USA","","Airbus A320-200","N505JB","Jetblue Airways","USA","USA","","Accident",0,true,true,true,"","A320",false,true,2,"Jet",true,"[""CABIN"",""TURB""]","TURB",2019
"""2019-08-08T00:00:00.000Z""","USA","","Air Tractor Inc AT-500","N6113C","Air Advantage Inc","","USA","En route","Accident",1,true,false,false,"Fatal","AT3T",false,true,1,"Turboprop","","[]","LOC-I",2019
"""2019-08-08T00:00:00.000Z""","USA","Chicago","Embraer 175","C-FEKD","Sky Regional Airlines","CAN","CAN","Landing","Accident","",true,true,true,"None","E75L",false,true,2,"Jet","","[]","RS",2019
"""2019-08-11T00:00:00.000Z""","USA","","Sikorsky (Schweizer) Hughes 269","N1831A","Ace Pilot Training Inc","","USA","Initial Climb","Accident",0,false,false,false,"Serious","H269",true,false,1,"Piston","","[]","",2019
"""2019-08-12T00:00:00.000Z""","USA","","Beechcraft Corp Baron (Beech 58)","N100GM","Edson Aviation Group LLC","","USA","Landing","Accident",0,true,false,false,"None","BE58",false,true,2,"Piston","","[]","RS",2019
"""2019-08-14T00:00:00.000Z""","USA","","Rockwell International Turbo Commander","N52PY","JK Aviation LLC","","USA","Landing","Accident",0,true,false,false,"None","AC90",false,true,2,"Turboprop","","[]","RS",2019
"""2019-08-14T00:00:00.000Z""","USA","","Cessna Aircraft Company Cessna 421","N942SW","Jeffre M Vascoe","","USA","Take-off","Accident",0,true,false,false,"None","C421",false,true,2,"Piston","","[]","RS",2019
"""2019-08-15T00:00:00.000Z""","USA"," Elizabethton Municipal Airport, TN","Cessna Aircraft Company Citation Latitude","N8JR","JRM Air LLC",,"USA","Landing","Accident",0,true,true,false,"None","C68A",false,true,2,"Jet","","[]","RS",2019
"""2019-08-15T00:00:00.000Z""","USA"," San Marcos Regional Airport, TX","Viking Air DHC-6 Twin Otter","N322AV","Berry Aviation",,"USA","Landing","Accident",0,true,false,false,"None","DHC6",false,true,2,"Turboprop","","[]","RS",2019
"""2019-08-16T00:00:00.000Z""","USA","","Bell Bell 206","N106PD","Omaha Police Department","","USA","Taxi","Accident",0,false,false,false,"None","EBOY",false,true,1,"Piston","","[]","RS",2019
"""2019-08-16T00:00:00.000Z""","USA","","Air Tractor Inc AT-500","N500KA","Wilbur-Ellis Company","","USA","Manoeuvring","Accident",0,false,false,false,"None","AT3P",false,true,1,"Piston","","[]","RS",2019
"""2019-08-17T00:00:00.000Z""","USA","","Beechcraft Corp King Air 90","N55MG","T &amp; T Delaware Aviation LLC","","USA","Landing","Accident",0,true,false,false,"None","BE9L",false,true,2,"Turboprop","","[]","RS",2019
"""2019-08-17T00:00:00.000Z""","USA","","Cessna Aircraft Company Cessna 303","N303TL","Pegasus Aviation Inc","","USA","Initial Climb","Accident",2,false,false,false,"Fatal","CA3",false,true,1,"Piston","","[]","UNK",2019
"""2019-08-18T00:00:00.000Z""","USA"," Kapalua Airport, HI (JHM)","Cessna 208B Grand Caravan EX","N879MA","Mokulele Airlines","","USA","Landing","Accident",0,true,false,true,"","C208",false,true,1,"Turboprop","","[]","RS",2019
"""2019-08-18T00:00:00.000Z""","USA","","Beechcraft Corp Baron (Beech 58)","N678DM","Terrence Daniels","","USA","Initial Climb","Accident",2,true,false,false,"Fatal","BE58",false,true,2,"Piston","","[]","UNK",2019
"""2019-08-20T00:00:00.000Z""","USA","","Robinson Helicopter Company R44","N7186P","Peregrine Air LLC","","USA","Manoeuvring","Accident",0,false,false,false,"None","R44",true,false,1,"Piston","","[]","",2019
"""2019-08-20T00:00:00.000Z""","USA","","Piper Aircraft Inc PA-31 Navajo","N90AP","Paul E Stibolt","","USA","En route","Accident",0,true,false,false,"None","PA31",false,true,2,"Piston","","[]","TURB",2019
"""2019-08-21T00:00:00.000Z""","USA"," Oroville Airport, CA (OVE)","Cessna Aircraft Company Citation Excel","N91GY","Delta Private Jets",,"USA","Take-off","Accident",0,true,true,false,"None","C56X",false,true,2,"Jet","","[]","RS",2019
"""2019-08-24T00:00:00.000Z""","USA","","Beechcraft Corp Beech Duke (Beech 60)","N78MM","Richard David LLC","","USA","Landing","Accident",0,true,false,false,"None","B60T",false,true,2,"Turboprop","","[]","RS",2019
"""2019-08-25T00:00:00.000Z""","USA","","Sikorsky (Schweizer) Hughes 269","N653CH","Kelley Aviation Consultants LLC","","USA","Unknown","Accident",0,false,false,false,"None","H269",true,false,1,"Piston","","[]","",2019
"""2019-08-25T00:00:00.000Z""","USA"," Santa Barbara Airport, CA (SBA)","Lockheed Martin C-130/L-100 Hercules","N119TG","International Air Response Inc.",,"USA","Landing","Accident",0,true,true,false,"None","C30J",false,true,4,"Turboprop","","[]","RS",2019
"""2019-08-25T00:00:00.000Z""","USA","","Cessna Aircraft Company Cessna 425","N300GD","Downing Aviation LLC","","USA","Initial Climb","Accident",0,true,false,false,"None","C425",false,true,2,"Turboprop","","[]","UNK",2019
"""2019-08-26T00:00:00.000Z""","USA","Chicago","Mcdonnell Douglas MD88","N911DL","Delta Air Lines, Inc","USA","USA","","Accident","",true,true,true,"","MD88",,true,2,"Jet",true,"[""TURB""]","TURB",2019
"""2019-08-27T00:00:00.000Z""","USA","Denver","Airbus A320-200","N328FR","Frontier Airlines, Inc","USA","USA","","Accident","",true,true,true,"","A320",,true,2,"Jet",true,"[""TURB""]","TURB",2019
"""2019-08-27T00:00:00.000Z""","USA","","Bell Bell 206","N218GH","Angel City Air","","USA","Manoeuvring","Accident",0,false,false,false,"None","EBOY",false,true,1,"Piston","","[]","RS",2019
"""2019-08-31T00:00:00.000Z""","USA","","MD Helicopters Inc MD500 / Hughes 369","N54528","Jeff Jobe","","USA","Initial Climb","Accident",0,true,false,false,"None","H500",true,false,1,"Turboprop","","[]","",2019
"""2019-08-31T00:00:00.000Z""","USA"," El Monte-San Gabriel Valley Airport, CA (EMT)","Cessna Aircraft Company Citation Mustang","N551WH","Desert Jet",,"USA","Take-off","Accident",0,true,false,false,"None","C510",false,true,2,"Jet","","[]","RS",2019
"""2019-09-02T00:00:00.000Z""","USA","","Aerostar Aircraft Corporation Aerostar","N1R","CBU Aviation LLC","","USA","Landing","Accident",0,true,false,false,"None","M7T",false,true,1,"Turboprop","","[]","RS",2019
"""2019-09-04T00:00:00.000Z""","USA","","Cessna Aircraft Company Cessna 421","N23NB","Prime-Con Limted Inc","","USA","Taxi","Accident",0,true,false,false,"None","C21T",false,true,2,"Turboprop","","[]","RS",2019
"""2019-09-06T00:00:00.000Z""","USA","","Robinson Helicopter Company R44","N447PA","Pollux Aviation Ltd","","USA","Standing","Accident",0,false,false,false,"None","R44",true,false,1,"Piston","","[]","",2019
"""2019-09-06T00:00:00.000Z""","USA","","Airbus A319-100","N515NK","Spirit Airlines","USA","USA","","Accident",0,true,true,true,"","A319",false,true,2,"Jet",true,"[""TURB""]","TURB",2019
"""2019-09-07T00:00:00.000Z""","USA","","Air Tractor Inc AT-602","N602SS","Horan Spraying LLC","","USA","Manoeuvring","Accident",0,true,false,false,"None","AT6T",false,true,1,"Turboprop","","[]","RS",2019
"""2019-09-07T00:00:00.000Z""","USA","","Beechcraft Corp King Air 90","N9059S","Alcovy Mountain Venture LLC","","USA","Landing","Accident",0,true,false,false,"None","BE9L",false,true,2,"Turboprop","","[]","RS",2019
"""2019-09-09T00:00:00.000Z""","USA","","Bell Bell 206","N19TV","Abbett Farms LLC","","USA","Manoeuvring","Accident",0,false,false,false,"None","P39",false,true,1,"Piston","","[]","RS",2019
"""2019-09-11T00:00:00.000Z""","USA","","Piper Aircraft Inc PA-34 Seneca","N328RG","Aircraft Resource Management LLC","","USA","Landing","Accident",0,true,false,false,"None","PA34",false,true,2,"Piston","","[]","RS",2019
"""2019-09-11T00:00:00.000Z""","USA","1 km ENE of Toledo-Express Airport, OH (TOL)","Convair CV-440","N24DR","Ferreteria e Implementos San Francisco","","USA","Approach","Accident",2,true,true,false,"Fatal","CVLP",false,true,2,"Piston","","[]","CFIT",2019
"""2019-09-11T00:00:00.000Z""","USA","","Sikorsky Aircraft Corporation S-58","N1168U","Aris Helicopters Ltd","","USA","En route","Accident",0,false,false,false,"None","S39",false,true,1,"Piston","","[]","TURB",2019
"""2019-09-12T00:00:00.000Z""","USA","","Bell Bell 206","N100CK","Akuas Heli LLC","","USA","Approach","Accident",0,false,false,false,"None","EBOY",false,true,1,"Piston","","[]","RS",2019
"""2019-09-13T00:00:00.000Z""","USA","","Beechcraft Corp Baron (Beech 58)","N854T","Jeffrey Wittenbrader","","USA","Landing","Accident",0,true,false,false,"None","BE58",false,true,2,"Piston","","[]","RS",2019
"""2019-09-15T00:00:00.000Z""","USA","","Piper Aircraft Inc PA-46 Malibu","N218MW","Mailworks Inc","","USA","En route","Accident",0,true,false,false,"None","P46T",false,true,1,"Turboprop","","[]","TURB",2019
"""2019-09-17T00:00:00.000Z""","USA","","Robinson Helicopter Company R44","N827JE","Rowland Air Chem","","USA","Manoeuvring","Accident",0,false,false,false,"Serious","R44",true,false,1,"Piston","","[]","",2019
"""2019-09-20T00:00:00.000Z""","USA","","Viking Air DHC-2","N67112","Arctic Air LLC","","USA","Take-off","Accident",0,true,false,false,"None","BE9L",false,true,2,"Turboprop","","[]","RS",2019
"""2019-09-20T00:00:00.000Z""","USA"," Pepperell Airport, MA","Cessna Aircraft Company 208","N895SF","Kevin McCole",,"USA","Landing","Accident",0,true,false,false,"None","C208",false,true,1,"Turboprop","","[]","RS",2019
"""2019-09-20T00:00:00.000Z""","USA","","Aerostar Aircraft Corporation Aerostar","N700NJ","Henry J Wempe","","USA","Approach","Accident",0,true,false,false,"None","M7T",false,true,1,"Turboprop","","[]","RS",2019
"""2019-09-21T00:00:00.000Z""","USA","","Piper Aircraft Inc PA-34 Seneca","N88AG","My Way Aviation LLC","","USA","Landing","Accident",2,true,false,false,"Fatal","PA34",false,true,2,"Piston","","[]","RS",2019
"""2019-09-21T00:00:00.000Z""","USA","","Daher-Socata TBM 700 / 850 / 900","N323MP","MP 323 LLC","","USA","Landing","Accident",0,false,false,false,"None","TB21",false,true,1,"Piston","","[]","RS",2019
"""2019-09-22T00:00:00.000Z""","USA","","Viking Air DHC-2","N77KZ","Renfros Alaskan Adventures Inc","","USA","Take-off","Accident",0,true,false,false,"None","BE9L",false,true,2,"Turboprop","","[]","RS",2019
"""2019-09-26T00:00:00.000Z""","USA","","Piper Aircraft Inc PA-34 Seneca","N4143N","Russell Todd Stabler","","USA","Landing","Accident",0,true,false,false,"None","PA34",false,true,2,"Piston","","[]","RS",2019
"""2019-09-27T00:00:00.000Z""","USA","","Air Tractor Inc AT-802","N801BF","Brignac Flying Service LLC","","USA","Manoeuvring","Accident",0,false,false,false,"Serious","AT3P",false,true,1,"Piston","","[]","RS",2019
"""2019-09-27T00:00:00.000Z""","USA","","Piper Aircraft Inc PA-34 Seneca","N444SA","Unconfirmed Operator","","USA","Taxi","Accident",0,true,false,false,"None","PA34",false,true,2,"Piston","","[]","RS",2019
"""2019-09-28T00:00:00.000Z""","USA","","Enstrom Helicopter Corporation Enstrom F-28","N380SH","J &amp; J Shop Heliair","","USA","En route","Accident",0,false,false,false,"Serious","EN28",true,false,1,"Piston","","[]","",2019
"""2019-09-28T00:00:00.000Z""","USA","","Robinson Helicopter Company R44","N21EH","Southern Maine Helicopter LLC","","USA","Taxi","Accident",0,false,false,false,"Serious","R44",true,false,1,"Piston","","[]","",2019
"""2019-09-29T00:00:00.000Z""","USA","","Cessna Aircraft Company Cessna 421","N731PF","Martin Flores","","USA","Approach","Accident",3,true,false,false,"Fatal","C421",false,true,2,"Piston","","[]","CFIT",2019
"""2019-10-01T00:00:00.000Z""","USA","","Beechcraft Corp Baron (Beech 58)","N9404Q","George D Long","","USA","Approach","Accident",0,true,false,false,"None","BE58",false,true,2,"Piston","","[]","RS",2019
"""2019-10-02T00:00:00.000Z""","USA"," Windsor Locks-Bradley International Airport, CT (BDL)","Boeing B-17G Flying Fortress","N93012","The Collings Foundation","","USA","Landing","Accident",7,true,true,false,"Fatal","B17",false,true,4,"Piston","","[]","RS",2019
"""2019-10-03T00:00:00.000Z""","USA","","Bell OH-58","N911RW","Polk County Sheriff's Department","","USA","Manoeuvring","Accident",0,true,false,false,"None","XV15",false,true,2,"Turboprop","","[]","RS",2019
"""2019-10-03T00:00:00.000Z""","USA","","Robinson Helicopter Company R44","N4050X","Civic Helicopters Inc","","USA","Landing","Accident",0,false,false,false,"None","R44",true,false,1,"Piston","","[]","",2019
"""2019-10-03T00:00:00.000Z""","USA","","Piper Aircraft Inc PA-34 Seneca","N43519","Bandar Air LLC","","USA","Landing","Accident",0,true,false,false,"None","PA34",false,true,2,"Piston","","[]","RS",2019
"""2019-10-03T00:00:00.000Z""","USA","","Daher-Socata TBM 700 / 850 / 900","N700AQ","N700AQ LLC","","USA","Approach","Accident",5,false,false,false,"Fatal","RALL",false,true,1,"Piston","","[]","CFIT",2019
"""2019-10-04T00:00:00.000Z""","USA","","Piper Aircraft Inc PA-46 Malibu","N4385K","Barjack Aviation LLC","","USA","Approach","Accident",0,true,false,false,"None","P46T",false,true,1,"Turboprop","","[]","RS",2019
"""2019-10-05T00:00:00.000Z""","USA","","Aerostar Aircraft Corporation Aerostar","N326CW","Indiana Paging Network Inc","","USA","Initial Climb","Accident",1,true,false,false,"Fatal","M7T",false,true,1,"Turboprop","","[]","UNK",2019
"""2019-10-07T00:00:00.000Z""","USA"," Charleston International Airport, SC (CHS)","Honda Aircraft Company HondaJet HA-420","N166HJ","Pro By Air Inc",,"USA","Landing","Accident",0,true,false,false,"None","HDJT",false,true,2,"Jet","","[]","RS",2019
"""2019-10-07T00:00:00.000Z""","USA","","Viking Air DHC-2","N1544","Andrew Airways Inc","","USA","Approach","Accident",0,true,false,false,"None","BE9L",false,true,2,"Turboprop","","[]","RS",2019
"""2019-10-07T00:00:00.000Z""","USA"," Fort Myers-Southwest Florida International Airport, FL (RSW)","Hawker Beechcraft Corp 125/ Hawker","N86MN","Delta Private Jets",,"USA","Landing","Accident",0,true,true,false,"None","H25B",false,true,2,"Jet","","[]","RS",2019
"""2019-10-11T00:00:00.000Z""","USA","","Piper Aircraft Inc PA-34 Seneca","N15789","J A Megna Aircraft LLC","","USA","Landing","Accident",0,true,false,false,"None","PA34",false,true,2,"Piston","","[]","RS",2019
"""2019-10-11T00:00:00.000Z""","USA"," Cedartown-Polk County Airport, GA","Viking Air DHC-6 Twin Otter","N166DH","Randigo LLC",,"USA","Take-off","Accident",0,true,false,false,"None","DHC6",false,true,2,"Turboprop","","[]","RS",2019
"""2019-10-14T00:00:00.000Z""","USA","","Daher-Socata TBM 700 / 850 / 900","N850NK","MT Margaret LLC","","USA","Approach","Accident",0,false,false,false,"None","RALL",false,true,1,"Piston","","[]","RS",2019
"""2019-10-17T00:00:00.000Z""","USA","","Bell Bell 206","N167AG","VFT LLC","","USA","Manoeuvring","Accident",1,false,false,false,"Fatal","EBOY",false,true,1,"Piston","","[]","F-NI",2019
"""2019-10-17T00:00:00.000Z""","USA"," Unalaska-Tom Madsen Airport, AK (DUT)","Saab 2000","N686PA","Peninsula AviationServices Inc.,","USA","USA","Landing","Accident",1,true,true,true,"Fatal","SB20",,true,2,"Turboprop",true,"[""RE""]","RS",2019
"""2019-10-18T00:00:00.000Z""","USA","","Robinson Helicopter Company R22","N4066S","California Aviation Services Inc","","USA","Manoeuvring","Accident",0,false,false,false,"None","R22",true,false,1,"Piston","","[]","",2019
"""2019-10-22T00:00:00.000Z""","USA","near Atlanta Hartsfield-Jackson International Airport, GA (ATL)","Canadair CL-600-2B19 Regional Jet CRJ-200LR","N8837B","Delta Connection, opf. Endeavor Air","USA","USA","Approach","Accident","",true,true,true,"","CRJ1",false,true,2,"Jet","","[]","TURB",2019
"""2019-10-23T00:00:00.000Z""","USA","","Robinson Helicopter Company R44","N225JM","Binner Enterprises LLC","","USA","En route","Accident",2,false,false,false,"Fatal","R44",true,false,1,"Piston","","[]","",2019
"""2019-10-23T00:00:00.000Z""","USA","","Robinson Helicopter Company R22","N7189D","South Texas Helicopters Inc","","USA","Manoeuvring","Accident",2,false,false,false,"Fatal","R22",true,false,1,"Piston","","[]","",2019
"""2019-10-23T00:00:00.000Z""","USA","","Robinson Helicopter Company R22","N74512","Smith Helicopters Inc","","USA","Manoeuvring","Accident",0,false,false,false,"Serious","R22",true,false,1,"Piston","","[]","",2019
"""2019-10-25T00:00:00.000Z""","USA","","Enstrom Helicopter Corporation Enstrom 280","N280F","Sundance Aviation Group LLC","","USA","Manoeuvring","Accident",1,false,false,false,"Fatal","EN28",true,false,1,"Piston","","[]","",2019
"""2019-10-28T00:00:00.000Z""","USA","","Robinson Helicopter Company R66","N661CG","Cecil D Gassiott LLC","","USA","Landing","Accident",0,true,false,false,"None","R66",true,false,1,"Turboprop","","[]","",2019
