"Date,StateOfOccurrence,Location,Model,Registration,Operator,StateOfOperator,StateOfRegistry,FlightPhase,Class,Fatalities,Over2250,Over5700,ScheduledCommercial,InjuryLevel,TypeDesignator,Helicopter,Airplane,Engines,EngineType,Official,OccCats,Risk,Year,SeriousFatalInjury,Destroyed"
"""2010-04-23T00:00:00.000Z"",USA,Madera,GRUMMAN G164,N4450,,,USA,En route,Accident,0.0,True,False,False,None,G164,False,True,1,Piston,,""[""""SCF-PP"""",""""UNK""""]"",SCF,2010,0,0"
"""2010-04-24T00:00:00.000Z"",USA,Wurtsboro,CESSNA T41,N51231,,,USA,Landing,Accident,0.0,False,False,False,None,C172,False,True,1,Piston,,[],RS,2010,0,0"
"""2010-04-25T00:00:00.000Z"",USA,White Bear Lake,CESSNA 170,N3201A,,,USA,Landing,Accident,0.0,False,False,False,None,C170,False,True,1,Piston,,[],RS,2010,0,0"
"""2010-04-26T00:00:00.000Z"",USA,Carollton,GLOBE,N191K,,,USA,Landing,Accident,0.0,False,False,False,None,GC1,False,True,1,Piston,,[],RS,2010,0,0"
"""2010-04-27T00:00:00.000Z"",USA,Bear Branch,BEECH G58,N1856S,Private US Operator,,USA,En route,Accident,2.0,True,False,False,Fatal,BE58,False,True,2,Piston,,""[""""UNK"""",""""LOC-I"""",""""SCF-NP""""]"",LOC-I,2010,1,1"
"""2010-04-28T00:00:00.000Z"",USA,LaGrange,DC93,N87172,,,USA,Take-off,Accident,0.0,True,True,False,Minor,DC93,False,True,2,Jet,,[],RS,2010,0,0"
"""2010-04-28T00:00:00.000Z"",USA,North Las Vegas,CESSNA T41,N914JM,,,USA,Taxi,Accident,0.0,False,False,False,None,C172,False,True,1,Piston,,[],RS,2010,0,0"
"""2010-04-28T00:00:00.000Z"",USA,Highland,RAV3,N400HK,,,USA,Take-off,Accident,0.0,True,False,False,None,RAV3,False,True,1,Piston,,[],RS,2010,0,0"
"""2010-04-28T00:00:00.000Z"",USA,Fuquay-Varina,CESSNA 210,N110KM,,,USA,Landing,Accident,0.0,False,False,False,None,C210,False,True,1,Piston,,[],RS,2010,0,0"
"""2010-04-28T00:00:00.000Z"",USA,Phoenix,A3,N23TR,,,USA,Landing,Accident,0.0,True,True,False,None,A3,False,True,2,Jet,,[],RS,2010,0,0"
"""2010-04-29T00:00:00.000Z"",USA,Houston,PIPER PA28,N4397T,,,USA,Landing,Accident,0.0,False,False,False,None,PA47,False,True,1,Jet,,""[""""UNK""""]"",UNK,2010,0,0"
"""2010-04-30T00:00:00.000Z"",USA,Hampton,CESSNA T41,N429FF,,,USA,Landing,Accident,0.0,False,False,False,None,C172,False,True,1,Piston,,""[""""ARC""""]"",RS,2010,0,0"
"""2010-04-30T00:00:00.000Z"",USA,El Paso,BEECH 36,N3692Q,,,USA,En route,Accident,0.0,False,False,False,Minor,BE36,False,True,1,Piston,,""[""""UNK"""",""""SCF-PP""""]"",SCF,2010,0,0"
"""2010-04-30T00:00:00.000Z"",USA,Minden,CESSNA 170,N5765C,,,USA,Unknown,Accident,0.0,False,False,False,None,C170,False,True,1,Piston,,[],RS,2010,0,0"
"""2010-05-01T00:00:00.000Z"",USA,Willows,BEECH 76 NO SERIES EXISTS,N6628X,,,USA,Approach,Accident,0.0,True,False,False,None,BE76,False,True,2,Piston,,""[""""RE"""",""""LOC-I"""",""""UNK""""]"",LOC-I,2010,0,1"
"""2010-05-01T00:00:00.000Z"",USA,Lakeland,INTERSTATE S1A,N34926,,,USA,Take-off,Accident,0.0,False,False,False,Serious,S1,False,True,1,Piston,,[],RS,2010,1,0"
"""2010-05-01T00:00:00.000Z"",USA,Parkersburg,CESSNA 182,N935FA,,,USA,Landing,Accident,0.0,False,False,False,None,C182,False,True,1,Piston,,""[""""ARC""""]"",RS,2010,0,0"
"""2010-05-02T00:00:00.000Z"",USA,South Bend,BEECH 35,N3174V,,,USA,Landing,Accident,0.0,False,False,False,None,BE35,False,True,1,Piston,,[],RS,2010,0,0"
"""2010-05-02T00:00:00.000Z"",USA,,PIPER PA46,N135CC,Deems Holdings LLC,,USA,En route,Accident,2.0,False,False,False,Fatal,PA47,False,True,1,Jet,,[],LOC-I,2010,1,1"
"""2010-05-03T00:00:00.000Z"",USA,Yuba City,AYRES S2R600 T660,N6018T,,,USA,Landing,Accident,0.0,True,False,False,None,SS2P,False,True,1,Piston,,""[""""LOC-G"""",""""RE""""]"",RS,2010,0,0"
"""2010-05-03T00:00:00.000Z"",USA,DeWitt,SNOW,N5531X,,,USA,Manoeuvring,Accident,1.0,True,False,False,Fatal,SS2P,False,True,1,Piston,,""[""""UNK""""]"",UNK,2010,1,1"
"""2010-05-06T00:00:00.000Z"",USA,Yuma,CESSNA 206,N756WN,,,USA,En route,Accident,1.0,False,False,False,Fatal,C206,False,True,1,Piston,,""[""""LALT"""",""""UNK""""]"",UNK,2010,1,1"
"""2010-05-06T00:00:00.000Z"",USA,West Palm Beach,M20T,N5189K,,,USA,Landing,Accident,0.0,False,False,False,None,M20T,False,True,1,Piston,,[],RS,2010,0,0"
"""2010-05-06T00:00:00.000Z"",USA,Fort Pierce,CESSNA 305,N5312G,,,USA,Landing,Accident,0.0,False,False,False,None,O1,False,True,1,Piston,,[],RS,2010,0,0"
"""2010-05-07T00:00:00.000Z"",USA,Borrego Springs,CESSNA 206,N663HP,,,USA,En route,Accident,1.0,False,False,False,Fatal,C206,False,True,1,Piston,,""[""""UNK""""]"",UNK,2010,1,1"
"""2010-05-07T00:00:00.000Z"",USA,Eek,PIPER PA31P 350,N77HV,,,USA,En route,Accident,0.0,True,False,False,Minor,PA47,False,True,1,Jet,,""[""""BIRD""""]"",RS,2010,0,0"
"""2010-05-08T00:00:00.000Z"",USA,Carrollton,PIPER PA24,N9231P,,,USA,Landing,Accident,0.0,False,False,False,None,PA47,False,True,1,Jet,,""[""""USOS"""",""""UNK""""]"",RS,2010,0,0"
"""2010-05-09T00:00:00.000Z"",USA,Unionville,SCHLEICHER ASW20,N6BF,,,USA,Manoeuvring,Accident,0.0,False,False,False,Serious,AS20,False,True,1,Piston,,""[""""UNK""""]"",UNK,2010,1,0"
"""2010-05-09T00:00:00.000Z"",USA,Webster,PIPER PA28,N8083C,,,USA,Landing,Accident,0.0,True,False,False,None,PA47,False,True,1,Jet,,[],RS,2010,0,0"
"""2010-05-09T00:00:00.000Z"",USA,Livermore,PIPER PA28,N56626,,,USA,En route,Accident,2.0,False,False,False,Fatal,PA47,False,True,1,Jet,,[],RS,2010,1,0"
"""2010-05-10T00:00:00.000Z"",USA,Tuscaloosa,CIRRUS SR22 NO SERIES EXISTS,N424LF,,,USA,Approach,Accident,2.0,False,False,False,Fatal,VK3P,False,True,1,Piston,,""[""""UNK"""",""""LOC-I""""]"",LOC-I,2010,1,1"
"""2010-05-10T00:00:00.000Z"",USA,,Piper Aircraft Inc PA-34 Seneca,N111SM,Private US Operator,,USA,Landing,Accident,0.0,True,False,False,None,PA34,False,True,2,Piston,,[],RS,2010,0,0"
"""2010-05-12T00:00:00.000Z"",USA,Homerville,CA7T,N101RU,,,USA,Landing,Accident,0.0,True,False,False,None,CA7T,False,True,1,Turboprop,,""[""""ARC"""",""""SCF-NP""""]"",RS,2010,0,0"
"""2010-05-13T00:00:00.000Z"",USA,Ormond Beach,SCHWEIZER,N113TA,,,USA,Landing,Accident,0.0,False,False,False,None,G164,False,True,1,Piston,,""[""""ARC""""]"",RS,2010,0,0"
"""2010-05-14T00:00:00.000Z"",USA,Willow,PIPER PA18,N1123,,,USA,En route,Accident,1.0,False,False,False,Fatal,PA47,False,True,1,Jet,,[],RS,2010,1,0"
"""2010-05-14T00:00:00.000Z"",USA,Redmond,PIPER PA24,N6967P,,,USA,Take-off,Accident,1.0,False,False,False,Fatal,PA47,False,True,1,Jet,,[],RS,2010,1,0"
"""2010-05-15T00:00:00.000Z"",USA,Glens Falls,CHAMPION 7GCB,N720AC,,,USA,Take-off,Accident,0.0,False,False,False,None,CH7B,False,True,1,Piston,,[],RS,2010,0,0"
"""2010-05-15T00:00:00.000Z"",USA,Kingston,CHAMPION,N1415E,,,USA,Landing,Accident,0.0,False,False,False,Serious,BL8,False,True,1,Piston,,[],RS,2010,1,0"
"""2010-05-15T00:00:00.000Z"",USA,,BELL 206,N5012F,Aspen Helicopters,,USA,Manoeuvring,Accident,0.0,False,False,False,None,P63,False,True,1,Piston,,[],RS,2010,0,0"
"""2010-05-16T00:00:00.000Z"",USA,Rushville,AYRES S2R600 T660,N241WD,,,USA,Manoeuvring,Accident,1.0,True,False,False,Fatal,SS2P,False,True,1,Piston,,""[""""LALT""""]"",OTH,2010,1,1"
"""2010-05-16T00:00:00.000Z"",USA,Sheboygan,COL4,N1257E,,,USA,En route,Accident,0.0,False,False,False,None,COL4,False,True,1,Piston,,[],TURB,2010,0,0"
"""2010-05-16T00:00:00.000Z"",USA,Jekyll Island,CESSNA T41,N53039,,,USA,Landing,Accident,0.0,False,False,False,None,C172,False,True,1,Piston,,""[""""ARC"""",""""LOC-G""""]"",RS,2010,0,0"
"""2010-05-16T00:00:00.000Z"",USA,Milica,C208,N124SN,,,USA,Landing,Accident,0.0,True,False,False,None,C208,False,True,1,Turboprop,,[],RS,2010,0,0"
"""2010-05-17T00:00:00.000Z"",USA,Spring Branch,CESSNA 206,N50LP,,,USA,En route,Accident,0.0,False,False,False,None,T206,False,True,1,Piston,,[],TURB,2010,0,0"
"""2010-05-17T00:00:00.000Z"",USA,Peyton,M20T,N512SR,,,USA,Landing,Accident,0.0,False,False,False,Minor,M20T,False,True,1,Piston,,[],RS,2010,0,0"
"""2010-05-19T00:00:00.000Z"",USA,West Memphis,SWEARINGEN SA226 TC,N427SP,McNeely Charter Service,,USA,Landing,Accident,0.0,True,True,False,None,SW2,False,True,2,Turboprop,,""[""""ARC""""]"",RS,2010,0,0"
"""2010-05-20T00:00:00.000Z"",USA,Farmingdale,CIRRUS SR22 NO SERIES EXISTS,N960JB,,,USA,Approach,Accident,0.0,False,False,False,None,VK3P,False,True,1,Piston,,[],RS,2010,0,0"
"""2010-05-21T00:00:00.000Z"",USA,Cambridge,CESSNA 210,N234JK,,,USA,Take-off,Accident,0.0,False,False,False,None,C210,False,True,1,Piston,,""[""""RE"""",""""LOC-I"""",""""UNK"""",""""LOC-G""""]"",LOC-I,2010,0,1"
"""2010-05-21T00:00:00.000Z"",USA,Wakefield,RUTAN LONGEZ,N91HR,,,USA,Unknown,Accident,1.0,False,False,False,Fatal,LGEZ,False,True,1,Piston,,[],OTH,2010,1,1"
"""2010-05-21T00:00:00.000Z"",USA,Roe,AYRES S2R T,N107CA,,,USA,Take-off,Accident,0.0,True,False,False,None,SS2T,False,True,1,Turboprop,,""[""""RE""""]"",RS,2010,0,0"
"""2010-05-22T00:00:00.000Z"",USA,Lake Placid,PZL SWIDNIK,N80188,,,USA,Take-off,Accident,0.0,True,False,False,None,HPZL,False,True,1,Piston,,""[""""LOC-G"""",""""RE""""]"",RS,2010,0,0"
"""2010-05-23T00:00:00.000Z"",USA,Defiance,DC93,N211ES,,,USA,Manoeuvring,Accident,0.0,True,True,False,Serious,DC93,False,True,2,Jet,,[],RS,2010,1,0"
"""2010-05-23T00:00:00.000Z"",USA,,SOCATA TBM700,N750AB,MJM Aviation Inc,,USA,En route,Accident,0.0,True,False,False,None,TBM7,False,True,1,Turboprop,,[],TURB,2010,0,0"
"""2010-05-23T00:00:00.000Z"",USA,Anchorage,DE HAVILLAND DHC2 I,N4793C,,,USA,Landing,Accident,0.0,True,False,False,None,DH88,False,True,2,Piston,,""[""""UNK"""",""""LOC-G""""]"",RS,2010,0,0"
"""2010-05-24T00:00:00.000Z"",USA,East Haddam,CESSNA T41,N169ER,,,USA,Landing,Accident,0.0,False,False,False,None,C172,False,True,1,Piston,,[],RS,2010,0,0"
"""2010-05-26T00:00:00.000Z"",USA,,Cessna Aircraft Company Cessna 421,N97DH,Embry Aero Ltd,,USA,Landing,Accident,0.0,True,False,False,None,C421,False,True,2,Piston,,[],RS,2010,0,0"
"""2010-05-26T00:00:00.000Z"",USA,Chandler,PIPER PA28,N4122T,,,USA,Take-off,Accident,0.0,False,False,False,Serious,PA47,False,True,1,Jet,,""[""""F-NI""""]"",F-NI,2010,1,1"
"""2010-05-27T00:00:00.000Z"",USA,Parker,PIPER J3C,N8688,,,USA,Landing,Accident,0.0,False,False,False,None,PA47,False,True,1,Jet,,[],RS,2010,0,0"
"""2010-05-27T00:00:00.000Z"",USA,,PIPER PA46,N234PM,Sitton Enterprises LLC,,USA,Landing,Accident,0.0,False,False,False,None,PA47,False,True,1,Jet,,[],RS,2010,0,0"
"""2010-05-28T00:00:00.000Z"",USA,Jacksonville,SCHWEIZER SGS136,N36204,,,USA,Landing,Accident,0.0,False,False,False,Minor,G164,False,True,1,Piston,,[],RS,2010,0,0"
"""2010-05-28T00:00:00.000Z"",USA,,DASSAULT FALCON10,N169LS,Jack McCallum / SNF Inc,,USA,En route,Accident,0.0,True,True,False,None,FA10,False,True,2,Jet,,[],TURB,2010,0,0"
"""2010-05-29T00:00:00.000Z"",USA,Early,PIETENPOL AIRCAMPER,N3472,,,USA,Take-off,Accident,0.0,False,False,False,None,CAMP,False,True,1,Piston,,[],RS,2010,0,0"
"""2010-05-29T00:00:00.000Z"",USA,Chester,DC93,N713AC,,,USA,Landing,Accident,0.0,True,True,False,Minor,DC93,False,True,2,Jet,,""[""""UNK""""]"",UNK,2010,0,0"
"""2010-05-29T00:00:00.000Z"",USA,Jefferson,AERONCA,N46857,,,USA,Take-off,Accident,0.0,False,False,False,Minor,AR6T,False,True,1,Piston,,[],RS,2010,0,0"
"""2010-05-29T00:00:00.000Z"",USA,Atchison,CESSNA 140,N76287,,,USA,Take-off,Accident,0.0,False,False,False,None,C140,False,True,1,Piston,,[],RS,2010,0,0"
"""2010-05-29T00:00:00.000Z"",USA,Watertown,BELLANCA,N88399,,,USA,Unknown,Accident,2.0,False,False,False,Fatal,B14C,False,True,1,Piston,,[],OTH,2010,1,1"
"""2010-05-29T00:00:00.000Z"",USA,Koosharem,A3,N151YZ,,,USA,Landing,Accident,0.0,True,True,False,None,A3,False,True,2,Jet,,[],RS,2010,0,0"
"""2010-05-29T00:00:00.000Z"",USA,Amarillo,PITTS S2,N260PK,,,USA,Take-off,Accident,0.0,False,False,False,Minor,PTS2,False,True,1,Piston,,[],RS,2010,0,0"
"""2010-05-30T00:00:00.000Z"",USA,Memphis,BELL 206 B,N6401X,City of Memphis Police Department,,USA,Landing,Accident,0.0,False,False,False,None,EBOY,False,True,1,Piston,,""[""""ARC""""]"",RS,2010,0,0"
"""2010-05-30T00:00:00.000Z"",USA,Chateaugay,CESSNA 182,N9985T,,,USA,Landing,Accident,0.0,False,False,False,None,C182,False,True,1,Piston,,[],RS,2010,0,0"
"""2010-05-30T00:00:00.000Z"",USA,Las Cruces,CESSNA T41,N2723U,,,USA,Take-off,Accident,0.0,False,False,False,Serious,C172,False,True,1,Piston,,[],RS,2010,1,0"
"""2010-05-30T00:00:00.000Z"",USA,Mount Pleasant,PIPER J3C,N88117,,,USA,Take-off,Accident,0.0,False,False,False,None,PA47,False,True,1,Jet,,[],RS,2010,0,0"
"""2010-05-30T00:00:00.000Z"",USA,Prairie,CA7T,N7513W,,,USA,Take-off,Accident,0.0,True,False,False,Serious,CA7T,False,True,1,Turboprop,,""[""""UNK""""]"",UNK,2010,1,0"
"""2010-05-30T00:00:00.000Z"",USA,,Piper Aircraft Inc PA-34 Seneca,N44MC,Private US Operator,,USA,En route,Accident,2.0,True,False,False,Fatal,PA34,False,True,2,Piston,,[],LOC-I,2010,1,1"
"""2010-05-31T00:00:00.000Z"",USA,Wellington,PIPER PA22,N1821P,,,USA,Take-off,Accident,0.0,False,False,False,Minor,PA47,False,True,1,Jet,,[],RS,2010,0,0"
"""2010-05-31T00:00:00.000Z"",USA,Sterling,CESSNA T41,N6371D,,,USA,Approach,Accident,0.0,False,False,False,None,C172,False,True,1,Piston,,""[""""CFIT""""]"",CFIT,2010,0,1"
"""2010-05-31T00:00:00.000Z"",USA,Glasco,CESSNA 150,N9388U,,,USA,Manoeuvring,Accident,0.0,False,False,False,Minor,C150,False,True,1,Piston,,[],RS,2010,0,0"
"""2010-05-31T00:00:00.000Z"",USA,Nelson,PIPER PA20,N7013K,,,USA,Unknown,Accident,0.0,False,False,False,Serious,PA47,False,True,1,Jet,,[],RS,2010,1,0"
"""2010-05-31T00:00:00.000Z"",USA,Oliver Springs,CESSNA 182,N8311S,,,USA,Landing,Accident,0.0,False,False,False,Minor,C182,False,True,1,Piston,,""[""""UNK"""",""""RE""""]"",RS,2010,0,0"
"""2010-05-31T00:00:00.000Z"",USA,Wellington,CESSNA T41,N78612,,,USA,Standing,Accident,0.0,False,False,False,None,C172,False,True,1,Piston,,[],RS,2010,0,0"
"""2010-06-01T00:00:00.000Z"",USA,Greenfield,CESSNA T41,N1448Z,,,USA,Landing,Accident,0.0,False,False,False,None,C172,False,True,1,Piston,,[],RS,2010,0,0"
"""2010-06-01T00:00:00.000Z"",USA,Dania Beach,CESSNA T41,N1435F,,,USA,Approach,Accident,0.0,False,False,False,Minor,C172,False,True,1,Piston,,[],RS,2010,0,0"
"""2010-06-01T00:00:00.000Z"",USA,Visalia,EIPPER QUICKSILVER MXII,N4399J,,,USA,Landing,Accident,0.0,True,True,False,None,T33,False,True,1,Jet,,[],RS,2010,0,0"
"""2010-06-01T00:00:00.000Z"",USA,Franksville,CESSNA 182,N4974D,,,USA,Take-off,Accident,0.0,False,False,False,None,C182,False,True,1,Piston,,[],RS,2010,0,0"
"""2010-06-01T00:00:00.000Z"",USA,Anchorage,CESSNA 206,N59352,,,USA,Take-off,Accident,1.0,False,False,False,Fatal,C206,False,True,1,Piston,,[],RS,2010,1,0"
"""2010-06-01T00:00:00.000Z"",USA,,Piper Aircraft Inc PA-44 Seminole,N9290P,Spartan College of Aeronautics,,USA,Landing,Accident,0.0,True,False,False,None,PA44,False,True,2,Piston,,[],RS,2010,0,0"
"""2010-06-02T00:00:00.000Z"",USA,Block Island,PIPER PA28,N47661,,,USA,Landing,Accident,0.0,False,False,False,None,PA47,False,True,1,Jet,,""[""""RE"""",""""LOC-G"""",""""UNK"""",""""ARC""""]"",RS,2010,0,0"
"""2010-06-02T00:00:00.000Z"",USA,Dover,PIPER PA20,N7686K,,,USA,Take-off,Accident,0.0,False,False,False,Serious,PA47,False,True,1,Jet,,[],RS,2010,1,0"
"""2010-06-03T00:00:00.000Z"",USA,Humble,CESSNA 180,N154JD,,,USA,Approach,Accident,0.0,False,False,False,Minor,C180,False,True,1,Piston,,[],RS,2010,0,0"
"""2010-06-03T00:00:00.000Z"",USA,Port Clinton,MOONEY M20M,N1054B,,,USA,Landing,Accident,0.0,False,False,False,Minor,M20T,False,True,1,Piston,,[],RS,2010,0,0"
"""2010-06-03T00:00:00.000Z"",USA,Fort Worth,BEECH 90,N20,FAA - AFS Flight Program,,USA,Landing,Accident,0.0,True,False,False,None,BE9L,False,True,2,Turboprop,,""[""""SCF-NP""""]"",SCF,2010,0,0"
"""2010-06-04T00:00:00.000Z"",USA,Pollard,AIR TRACTOR AT502,N6083G,,,USA,Manoeuvring,Accident,0.0,True,True,False,None,AT5T,False,True,1,Turboprop,,[],RS,2010,0,0"
"""2010-06-04T00:00:00.000Z"",USA,Anderson,CESSNA 421,N421KB,,,USA,Take-off,Accident,0.0,True,False,False,None,C21T,False,True,2,Turboprop,,""[""""SCF-NP"""",""""RE""""]"",RS,2010,0,0"
"""2010-06-04T00:00:00.000Z"",USA,Baltimore,CESSNA T41,N789EP,,,USA,Landing,Accident,0.0,False,False,False,None,C172,False,True,1,Piston,,[],RS,2010,0,0"
"""2010-06-04T00:00:00.000Z"",USA,Richfield,PIPER PA28 140,N3922K,,,USA,Take-off,Accident,0.0,False,False,False,None,PA47,False,True,1,Jet,,[],RS,2010,0,0"
"""2010-06-04T00:00:00.000Z"",USA,Salina,STEARMAN A75 L300,N75263,,,USA,Take-off,Accident,0.0,False,False,False,None,ST75,False,True,1,Piston,,[],RS,2010,0,0"
"""2010-06-05T00:00:00.000Z"",USA,Custer,CESSNA 337,N2267X,,,USA,Take-off,Accident,0.0,True,False,False,None,C337,False,True,2,Piston,,[],RS,2010,0,0"
"""2010-06-05T00:00:00.000Z"",USA,Kenai,CESSNA 180,N266V,,,USA,Taxi,Accident,0.0,False,False,False,None,C180,False,True,1,Piston,,[],RS,2010,0,0"
"""2010-06-05T00:00:00.000Z"",USA,Charlotte,AIRBUS A321,N508AY,,,USA,Standing,Accident,0.0,True,True,False,None,A321,False,True,2,Jet,,""[""""GCOL""""]"",RS,2010,0,0"
"""2010-06-06T00:00:00.000Z"",USA,North Myrtle Beach,PIPER PA18,N2150A,,,USA,Approach,Accident,0.0,False,False,False,Minor,PA47,False,True,1,Jet,,[],RS,2010,0,0"
"""2010-06-06T00:00:00.000Z"",USA,Northwood,CHAMPION 7EC,N9620S,,,USA,Manoeuvring,Accident,0.0,False,False,False,None,CH7A,False,True,1,Piston,,[],RS,2010,0,0"
"""2010-06-06T00:00:00.000Z"",USA,Marble,BEECH 35,N887M,,,USA,Landing,Accident,1.0,True,False,False,Fatal,BE35,False,True,1,Piston,,[],RS,2010,1,0"
"""2010-06-06T00:00:00.000Z"",USA,Kingfisher,PIPER PA28,N7559J,,,USA,Landing,Accident,0.0,False,False,False,None,PA47,False,True,1,Jet,,[],RS,2010,0,0"
"""2010-06-07T00:00:00.000Z"",USA,New Port Richey,DC93,N76HT,,,USA,Approach,Accident,0.0,True,True,False,None,DC93,False,True,2,Jet,,[],RS,2010,0,0"
"""2010-06-07T00:00:00.000Z"",USA,,Air Tractor Inc AT-602,N4184P,Baylee Co,,USA,Manoeuvring,Accident,1.0,True,False,False,Fatal,AT6T,False,True,1,Turboprop,,[],F-NI,2010,1,1"
"""2010-06-07T00:00:00.000Z"",USA,Stanton,CA7T,N396BK,,,USA,Approach,Accident,0.0,True,False,False,None,CA7T,False,True,1,Turboprop,,[],RS,2010,0,0"
"""2010-06-08T00:00:00.000Z"",USA,Lucedale,PIPER PA28,N5118L,,,USA,En route,Accident,0.0,False,False,False,None,PA47,False,True,1,Jet,,[],TURB,2010,0,0"
"""2010-06-08T00:00:00.000Z"",USA,Arlington,STEARMAN B75 N1,N27WE,,,USA,Landing,Accident,0.0,False,False,False,None,ST75,False,True,1,Piston,,[],RS,2010,0,0"
"""2010-06-08T00:00:00.000Z"",USA,Toms River,CESSNA 305,N5075K,,,USA,Landing,Accident,0.0,False,False,False,None,O1,False,True,1,Piston,,""[""""LOC-G"""",""""SCF-NP"""",""""UNK""""]"",RS,2010,0,0"
"""2010-06-09T00:00:00.000Z"",USA,Ankeny,PIPER PA34,N104NW,Private US Operator,,USA,Landing,Accident,0.0,False,False,False,None,PA47,False,True,1,Jet,,""[""""ARC""""]"",RS,2010,0,0"
"""2010-06-09T00:00:00.000Z"",USA,New Smyrna Beach,CESSNA T41,N62568,,,USA,Landing,Accident,0.0,True,False,False,None,C172,False,True,1,Piston,,[],RS,2010,0,0"
"""2010-06-10T00:00:00.000Z"",USA,Alcolu,AIR TRACTOR AT402,N5085Q,,,USA,Manoeuvring,Accident,0.0,True,False,False,None,AT3T,False,True,1,Turboprop,,""[""""LALT""""]"",OTH,2010,0,0"
"""2010-06-10T00:00:00.000Z"",USA,Shell Knob,LUSCOMBE 8,N9932C,,,USA,Take-off,Accident,0.0,False,False,False,None,L8,False,True,1,Piston,,[],RS,2010,0,0"
"""2010-06-10T00:00:00.000Z"",USA,Ontario,PIPER PA46,N121HJ,,,USA,En route,Accident,0.0,False,False,False,Serious,PA47,False,True,1,Jet,,[],TURB,2010,1,0"
"""2010-06-11T00:00:00.000Z"",USA,Perry,CIRRUS SR20 NO SERIES EXISTS,N800GT,,,USA,Landing,Accident,0.0,False,False,False,None,VK3P,False,True,1,Piston,,[],RS,2010,0,0"
"""2010-06-11T00:00:00.000Z"",USA,Eagar,PIPER PA32,N7699F,,,USA,Take-off,Accident,4.0,False,False,False,Fatal,PA47,False,True,1,Jet,,[],RS,2010,1,0"
"""2010-06-11T00:00:00.000Z"",USA,Palmer,CESSNA 170,N2886C,,,USA,Landing,Accident,0.0,False,False,False,None,C170,False,True,1,Piston,,[],RS,2010,0,0"
"""2010-06-12T00:00:00.000Z"",USA,Campbellsville,CESSNA 170,N4273V,,,USA,Landing,Accident,0.0,False,False,False,Serious,C170,False,True,1,Piston,,[],RS,2010,1,0"
"""2010-06-12T00:00:00.000Z"",USA,Denver,BEECH 1900,N195GL,Great Lakes Airlines,,USA,Landing,Accident,0.0,True,True,False,None,B190,False,True,2,Turboprop,,""[""""SCF-NP""""]"",SCF,2010,0,0"
"""2010-06-12T00:00:00.000Z"",USA,Lamoni,RAV3,N8519N,,,USA,Take-off,Accident,0.0,True,False,False,Serious,RAV3,False,True,1,Piston,,""[""""UNK""""]"",UNK,2010,1,0"
"""2010-06-13T00:00:00.000Z"",USA,Carolina Beach,CORBEN BABYACE,N39D,,,USA,Take-off,Accident,0.0,False,False,False,Serious,JACE,False,True,1,Piston,,[],RS,2010,1,0"
"""2010-06-13T00:00:00.000Z"",USA,Umpire,PIPER PA28,N6076H,,,USA,Unknown,Accident,4.0,False,False,False,Fatal,PA47,False,True,1,Jet,,[],RS,2010,1,0"
"""2010-06-13T00:00:00.000Z"",USA,Courtland,GRUMMAN G164,N6726Q,,,USA,Manoeuvring,Accident,0.0,True,False,False,Serious,G64T,False,True,1,Turboprop,,""[""""LALT""""]"",OTH,2010,1,0"
"""2010-06-13T00:00:00.000Z"",USA,Cascade,CESSNA T41,N5720A,,,USA,Landing,Accident,0.0,False,False,False,None,C172,False,True,1,Piston,,[],RS,2010,0,0"
"""2010-06-14T00:00:00.000Z"",USA,,PIPER PA42,N9142B,US Customs Service,,USA,Landing,Accident,0.0,True,False,False,None,PA47,False,True,1,Jet,,[],RS,2010,0,0"
"""2010-06-14T00:00:00.000Z"",USA,Springville,AIR CREATION,N227EH,,,USA,Unknown,Accident,1.0,False,False,False,Fatal,ION,False,True,1,Piston,,[],OTH,2010,1,1"
"""2010-06-14T00:00:00.000Z"",USA,Penrose,AIR TRACTOR AT602 NO SERIES EXISTS,N4257R,,,USA,Manoeuvring,Accident,0.0,True,False,False,Minor,AT6T,False,True,1,Turboprop,,""[""""SCF-PP""""]"",SCF,2010,0,0"
"""2010-06-15T00:00:00.000Z"",USA,Traverse City,CESSNA T41,N52519,,,USA,Unknown,Accident,0.0,False,False,False,None,C172,False,True,1,Piston,,""[""""UNK""""]"",UNK,2010,0,0"
"""2010-06-15T00:00:00.000Z"",USA,,PIPER PA31T,N17TU,Midwest Flying Service Inc,,USA,Landing,Accident,0.0,True,False,False,None,PA47,False,True,1,Jet,,[],RS,2010,0,0"
"""2010-06-16T00:00:00.000Z"",USA,Mayfield,GRUMMAN G164,N6780K,,,USA,Landing,Accident,0.0,True,False,False,Serious,G164,False,True,1,Piston,,""[""""LOC-G""""]"",RS,2010,1,0"
"""2010-06-17T00:00:00.000Z"",USA,Thomasville,CHAMPION 7EC,N73PC,,,USA,Landing,Accident,0.0,False,False,False,None,CH7A,False,True,1,Piston,,[],RS,2010,0,0"
"""2010-06-17T00:00:00.000Z"",USA,Suffolk,NORTH AMERICAN SNJ,N43NA,,,USA,Landing,Accident,0.0,True,False,False,None,T6,False,True,1,Piston,,""[""""RE"""",""""LOC-G""""]"",RS,2010,0,0"
"""2010-06-17T00:00:00.000Z"",USA,"" Little Peconic Bay, NY"",CESSNA 208,N810GA,Aquatica Aviation,,USA,Taxi,Accident,0.0,True,False,False,None,C208,False,True,1,Turboprop,,[],RS,2010,0,0"
